Topic,Name,url,date,isThreat,ThreatCount,isDisappointment,isDisappointment_reason,isComplain,isComplain_reason,isCritic,isCritic_reason,isAffect,isAffect_reason
51,51_ngr_cluster_fishing_fishery,https://www.wto.org/english/news_e/news18_e/fish_26jul18_e.htm,2018-07-26,False,0.0,no,The article does not mention any specific disappointments of the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
6,6_sps_tbt_animal_disease,https://www.wto.org/english/news_e/news17_e/sps_02nov17_e.htm,2017-11-03,True,1.0,yes,The United States expressed disappointment over the EU's delays in renewing the authorization for glyphosate and the impact of new standards on its sweet potato exports.,no,The article does not contain any complaints about the United States from other countries.,no,There is no direct criticism of the United States from the WTO mentioned in the article.,no,The article does not imply a need for policy change within the United States.
19,19_vaccine_dose_disaster_covax,https://www.wto.org/english/news_e/news22_e/ddgae_19apr22_e.htm,2022-04-19,False,0.0,no,The article does not mention any specific disappointments from the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
5,5_notice_airgram_oversee_officially,https://www.wto.org/english/news_e/news18_e/dsb_agenda_09apr18_e.htm,2018-04-09,False,0.0,no,The article only mentions the scheduling of a WTO Dispute Settlement Body meeting without expressing any sentiments.,no,There is no mention of complaints about the United States from other countries in the provided text.,no,The article does not contain any criticism of the United States from the WTO.,no,"The article does not imply a need for policy change within the United States, as it only discusses a meeting notice."
24,24_nama_tnc_modality_negotiating,https://www.wto.org/english/news_e/news07_e/gc_dg_stat_7feb07_e.htm,2007-02-07,False,0.0,no,The article does not specifically mention any disappointments from the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
47,47_annex_page_kb_format,https://www.wto.org/english/news_e/news08_e/343r_345r_e.htm,2008-02-29,True,2.0,no,The article does not express any emotions or sentiments such as disappointment.,yes,"The article mentions complaints by Thailand and India against the United States, indicating issues brought before the WTO.",no,The article does not contain any direct criticism from the WTO towards the United States; it merely reports on the issuance of panel reports.,yes,The initiation of WTO panel reports suggests that there is a dispute that may require the United States to reconsider or change its policies.
0,0_climate_environmental_food_energy,https://www.wto.org/english/news_e/news22_e/clim_08nov22_e.htm,2022-11-08,False,0.0,no,The article does not mention any specific disappointments related to the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
-1,-1_pandemic_gatt_shall_panel,https://www.wto.org/english/news_e/news16_e/dsb_agenda_21jul16_e.htm,2016-07-21,False,0.0,no,The article only mentions the scheduling of a WTO Dispute Settlement Body meeting without expressing any sentiments.,no,There is no mention of complaints about the United States from other countries in the provided text.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States; it simply announces a meeting.
0,0_climate_environmental_food_energy,https://www.wto.org/english/news_e/spra_e/spra242_e.htm,2018-10-10,False,0.0,no,The article does not explicitly express any disappointment with the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States; it discusses the global trading system and the importance of trade.
39,39_rta_factual_crta_laia,https://www.wto.org/english/news_e/news07_e/rta_may07_e.htm,2007-05-30,False,0.0,no,The article focuses on the consideration of regional trade agreements by the Committee on Regional Trade Agreements and does not mention the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States as it does not discuss the United States' policies or actions.
